id,query,entities,relations
12327,Looking for papers affiliated with Barry University discussing the influence of axion emission on massive stellar explosions within the realm of Neutrino detectors.,"{'A': {'type': ['institution'], 'lexical': {'name': 'Barry University'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'Neutrino detectors'}, 'semantic': [], 'constant': True}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'axion emission'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['influence of axion emission on massive stellar explosions'], 'constant': False}}","{('A', 'ANSWER'): ['affiliated_with'], ('ANSWER', 'B'): ['has_topic'], ('ANSWER', 'C'): ['has_topic']}"
3875,"Could you find 2014 or older papers in the Snowball Earth field, focusing on high obliquity climate discussions and how orbital variations might have influenced glaciation during those times?","{'A': {'type': ['field_of_study'], 'lexical': {'name': 'Snowball Earth'}, 'semantic': [], 'constant': True}, 'B': {'type': ['paper'], 'lexical': {}, 'semantic': ['2014 or older', 'high obliquity climate discussions', 'orbital variations', 'glaciation'], 'constant': False}, 'C': {'type': ['author'], 'lexical': {}, 'semantic': [], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['Snowball Earth field', 'high obliquity climate discussions', 'orbital variations', 'glaciation', '2014 or older'], 'constant': False}}","{('C', 'B'): ['writes'], ('C', 'ANSWER'): ['writes'], ('B', 'A'): ['has_topic'], ('ANSWER', 'A'): ['has_topic']}"
9682,"Can you find research papers that probe into the mesophase behavior of homologous series of substituted phenyl azobenzoate compounds and are referenced in the study titled ""Effect of lateral bromo substituent on the phase behavior of four-ring azo/ester/azo liquid crystalline materials""?","{'A': {'type': ['paper'], 'lexical': {'title': 'Effect of lateral bromo substituent on the phase behavior of four-ring azo/ester/azo liquid crystalline materials'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'mesophase behavior'}, 'semantic': ['homologous series of substituted phenyl azobenzoate compounds'], 'constant': True}, 'C': {'type': ['author'], 'lexical': {}, 'semantic': [], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['research papers', 'probe into the mesophase behavior', 'referenced in the study'], 'constant': False}}","{('C', 'A'): ['writes'], ('C', 'ANSWER'): ['writes'], ('ANSWER', 'B'): ['has_topic'], ('A', 'ANSWER'): ['cites']}"
5360,Are there any Physics papers related to PGi that improve emission power?,"{'A': {'type': ['field_of_study'], 'lexical': {'name': 'Physics'}, 'semantic': [], 'constant': True}, 'B': {'type': ['paper'], 'lexical': {}, 'semantic': ['related to PGi', 'improve emission power'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['Physics papers', 'related to PGi', 'improve emission power'], 'constant': False}}","{('A', 'B'): ['has_topic'], ('A', 'ANSWER'): ['has_topic']}"
5921,"Could you find recent papers, preferably from the last 5 years, which discuss the creation and characteristics of liquid crystals containing the heterocyclic ring of 1,2,3-Triazole? I am specifically keen on studies that investigate their utility in applications like LCD technology.","{'A': {'type': ['field_of_study'], 'lexical': {'name': 'liquid crystals'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': '1,2,3-Triazole'}, 'semantic': [], 'constant': True}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'LCD technology'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['recent papers', 'last 5 years', 'creation and characteristics of liquid crystals', 'utility in applications like LCD technology'], 'constant': False}}","{('A', 'B'): ['has_topic'], ('A', 'ANSWER'): ['has_topic'], ('B', 'ANSWER'): ['has_topic'], ('C', 'ANSWER'): ['has_topic']}"
11910,"I'm looking for papers in the field of condensation heat transfer that have a common author with ""Visualization on flow patterns during condensation of R410A in a vertical rectangular channel"" and discuss topics like evaporating momentum and the effects of shear forces on flow patterns.","{'A': {'type': ['paper'], 'lexical': {'title': 'Visualization on flow patterns during condensation of R410A in a vertical rectangular channel'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': [], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'condensation heat transfer'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['common author', 'evaporating momentum', 'effects of shear forces on flow patterns'], 'constant': False}}","{('B', 'A'): ['writes'], ('B', 'ANSWER'): ['writes'], ('A', 'C'): ['has_topic'], ('ANSWER', 'C'): ['has_topic']}"
1576,Find papers authored by the same researchers as 'Thermotropic and lyotropic liquid crystalline phases of Guerbet branched-chain -D-glucosides' that explore the link between molecular structure and liquid crystalline properties.,"{'A': {'type': ['paper'], 'lexical': {'title': 'Thermotropic and lyotropic liquid crystalline phases of Guerbet branched-chain -D-glucosides'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': [""same researchers as 'Thermotropic and lyotropic liquid crystalline phases of Guerbet branched-chain -D-glucosides'""], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['link between molecular structure and liquid crystalline properties'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['same researchers', 'link between molecular structure and liquid crystalline properties'], 'constant': False}}","{('B', 'A'): ['writes'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic']}"
5835,Show me papers by J. C. Jung about silicon nanowire-based flexible inverters.,"{'A': {'type': ['author'], 'lexical': {'name': 'J. C. Jung'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'silicon nanowire-based flexible inverters'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['by J. C. Jung', 'about silicon nanowire-based flexible inverters'], 'constant': False}}","{('A', 'ANSWER'): ['writes'], ('ANSWER', 'B'): ['has_topic']}"
569,Which publications on Arxiv featuring University of Wasit scholars explore the topic of heat transfer in condensation processes?,"{'A': {'type': ['institution'], 'lexical': {'name': 'University of Wasit'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': ['University of Wasit scholars'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'heat transfer in condensation processes'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {'name': 'publications on Arxiv'}, 'semantic': ['featuring University of Wasit scholars', 'explore the topic of heat transfer in condensation processes'], 'constant': False}}","{('B', 'A'): ['affiliated_with'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic']}"
1761,Show me studies related to enhancing the brightness of radiation in Optical Processes.,"{'A': {'type': ['field_of_study'], 'lexical': {'name': 'Optical Processes'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': [], 'constant': False}, 'C': {'type': ['institution'], 'lexical': {}, 'semantic': [], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['enhancing the brightness of radiation'], 'constant': False}}","{('ANSWER', 'A'): ['has_topic'], ('B', 'ANSWER'): ['writes'], ('B', 'C'): ['affiliated_with']}"
2819,"Locate articles that share an author with 'Seasonal behavior of the CO2 gas exchange process in the “atmosphere-water” system of littoral zone of Southern Baikal. 3. Autumn', investigate the optical properties of smoke haze, and also pertain to the research area of atmospheric chemistry and air pollution.","{'A': {'type': ['paper'], 'lexical': {'title': 'Seasonal behavior of the CO2 gas exchange process in the “atmosphere-water” system of littoral zone of Southern Baikal. 3. Autumn'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': [], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'atmospheric chemistry and air pollution'}, 'semantic': [], 'constant': True}, 'D': {'type': ['field_of_study'], 'lexical': {'name': 'optical properties of smoke haze'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['share an author', 'investigate the optical properties of smoke haze', 'pertain to the research area of atmospheric chemistry and air pollution'], 'constant': False}}","{('B', 'A'): ['writes'], ('B', 'ANSWER'): ['writes'], ('A', 'C'): ['has_topic'], ('ANSWER', 'C'): ['has_topic'], ('ANSWER', 'D'): ['has_topic']}"
12491,"Can you find more papers from the co-authors of ""Design of the Superconducting Extraction and Injection Quadrupole Doublet Modules for the SIS100 Heavy Ion Synchrotron""? I would like to focus on those discussing upcoming particle collider ventures.","{'A': {'type': ['paper'], 'lexical': {'title': 'Design of the Superconducting Extraction and Injection Quadrupole Doublet Modules for the SIS100 Heavy Ion Synchrotron'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': ['co-authors of Design of the Superconducting Extraction and Injection Quadrupole Doublet Modules for the SIS100 Heavy Ion Synchrotron'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'particle collider ventures'}, 'semantic': ['upcoming'], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['from co-authors of Design of the Superconducting Extraction and Injection Quadrupole Doublet Modules for the SIS100 Heavy Ion Synchrotron', 'discussing upcoming particle collider ventures'], 'constant': False}}","{('B', 'A'): ['writes'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic']}"
7797,"Show me papers that have at least one author in common with ""Tunneling of two interacting atoms from excited states"" and explore the topic of tunneling in cold interacting atoms, ideally within the same discipline as the original study.","{'A': {'type': ['paper'], 'lexical': {'title': 'Tunneling of two interacting atoms from excited states'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': ['at least one author in common with Tunneling of two interacting atoms from excited states'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'tunneling in cold interacting atoms'}, 'semantic': ['same discipline as the original study'], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['at least one author in common with Tunneling of two interacting atoms from excited states', 'explore the topic of tunneling in cold interacting atoms'], 'constant': False}}","{('B', 'A'): ['writes'], ('B', 'ANSWER'): ['writes'], ('A', 'C'): ['has_topic'], ('ANSWER', 'C'): ['has_topic']}"
1190,Search for publications by Jin Hong-zhen on methods for generating beams.,"{'A': {'type': ['author'], 'lexical': {'name': 'Jin Hong-zhen'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'methods for generating beams'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications by Jin Hong-zhen', 'methods for generating beams'], 'constant': False}}","{('A', 'ANSWER'): ['writes'], ('ANSWER', 'B'): ['has_topic']}"
10875,"Show me papers on low-temperature phenomena authored by the co-authors of the study ""Measurement of thermal conductivity and specific heat by impedance spectroscopy of Bi2Te3 thermoelectric element"".","{'A': {'type': ['paper'], 'lexical': {'title': 'Measurement of thermal conductivity and specific heat by impedance spectroscopy of Bi2Te3 thermoelectric element'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': ['co-authors of the study'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'low-temperature phenomena'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['low-temperature phenomena', 'authored by the co-authors of the study'], 'constant': False}}","{('A', 'B'): ['writes'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic']}"
10636,Show me articles on using third derivatives to enhance velocity field reconstruction in the presence of noise from experimental data.,"{'A': {'type': ['field_of_study'], 'lexical': {'name': 'velocity field reconstruction'}, 'semantic': [], 'constant': True}, 'B': {'type': ['paper'], 'lexical': {}, 'semantic': ['using third derivatives', 'enhance velocity field reconstruction', 'in the presence of noise', 'from experimental data'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['articles on using third derivatives to enhance velocity field reconstruction in the presence of noise from experimental data'], 'constant': False}}","{('A', 'B'): ['has_topic'], ('A', 'ANSWER'): ['has_topic']}"
11392,Show me publications from the co-authors of 'Modulation of magnetotransport in asymmetrically coupled double quantum dot system' that also explore the two-stage Kondo effect.,"{'A': {'type': ['paper'], 'lexical': {'title': 'Modulation of magnetotransport in asymmetrically coupled double quantum dot system'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': [""co-authors of 'Modulation of magnetotransport in asymmetrically coupled double quantum dot system'""], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'two-stage Kondo effect'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': [""publications from the co-authors of 'Modulation of magnetotransport in asymmetrically coupled double quantum dot system'"", 'two-stage Kondo effect'], 'constant': False}}","{('B', 'A'): ['writes'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic']}"
8469,"Could you search for publications related to Dome shape, particularly those which contain data on resistivity measurements of BaFeAs thin films under pressure?","{'A': {'type': ['field_of_study'], 'lexical': {'name': 'Dome shape'}, 'semantic': [], 'constant': True}, 'B': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications', 'resistivity measurements', 'BaFeAs thin films', 'under pressure'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'BaFeAs thin films'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications related to Dome shape', 'contain data on resistivity measurements'], 'constant': False}}","{('A', 'B'): ['has_topic'], ('A', 'ANSWER'): ['has_topic'], ('C', 'B'): ['has_topic'], ('C', 'ANSWER'): ['has_topic'], ('B', 'ANSWER'): ['cites']}"
