id,query,entities,relations
12097,"Are there any papers with a shared authorship on ""Ploughing friction on wet and dry sand"", within the same research domain, that also explore the turbulence structure in complex fluids?","{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""Ploughing friction on wet and dry sand""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {},
    ""semantic"": [""research domain"", ""turbulence structure in complex fluids""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""shared authorship"", ""same research domain"", ""explore the turbulence structure in complex fluids""],
    ""constant"": false
  }
}","{
  (""B"", ""A""): [""writes""],
  (""B"", ""ANSWER""): [""writes""],
  (""A"", ""C""): [""has_topic""],
  (""ANSWER"", ""C""): [""has_topic""]
}"
6870,Could you find me the publications written by Zi-Yu Chen that delve into the experimental results of laser wakefield acceleration?,"{
  ""A"": {
    ""type"": [""author""],
    ""lexical"": {""name"": ""Zi-Yu Chen""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""laser wakefield acceleration""},
    ""semantic"": [""experimental results""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""publications written by Zi-Yu Chen"", ""experimental results of laser wakefield acceleration""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""writes""],
(""ANSWER"", ""B""): [""has_topic""]
}"
2597,"Are there any studies from the University of Louisiana at Monroe exploring the field of Mesoscale convective complex, particularly those comparing observed and simulated storm profiles?","{
  ""A"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""University of Louisiana at Monroe""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""Mesoscale convective complex""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""comparing observed and simulated storm profiles"", ""studies""],
    ""constant"": false
  }
}","{
(""C"", ""A""): [""affiliated_with""],
(""C"", ""ANSWER""): [""writes""],
(""ANSWER"", ""B""): [""has_topic""]
}"
7878,Publications by Northern Research Institute on radar imaging of auroral phenomena,"{
  ""A"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""Northern Research Institute""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""radar imaging of auroral phenomena""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""publications""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""affiliated_with""],
(""ANSWER"", ""B""): [""has_topic""]
}"
789,"Show me the papers written by co-authors of 'Resolution modeling in PET imaging: Theory, practice, benefits, and pitfalls' that focus on the use of tapered scintillator arrays for resolution enhancement.","{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""Resolution modeling in PET imaging: Theory, practice, benefits, and pitfalls""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [""co-authors of 'Resolution modeling in PET imaging: Theory, practice, benefits, and pitfalls'""],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {},
    ""semantic"": [""use of tapered scintillator arrays for resolution enhancement""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""papers written by co-authors of 'Resolution modeling in PET imaging: Theory, practice, benefits, and pitfalls'"", ""use of tapered scintillator arrays for resolution enhancement""],
    ""constant"": false
  }
}","{
  (""B"", ""A""): [""writes""],
  (""B"", ""ANSWER""): [""writes""],
  (""ANSWER"", ""C""): [""has_topic""]
}"
12884,Show articles by Jeng-Lung Chen on enhancing thermoelectric performance with indium doping.,"{
  ""A"": {
    ""type"": [""author""],
    ""lexical"": {""name"": ""Jeng-Lung Chen""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""thermoelectric performance""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""indium doping""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""articles"", ""enhancing thermoelectric performance with indium doping""],
    ""constant"": false
  }
}","{
  (""A"", ""ANSWER""): [""writes""],
  (""ANSWER"", ""B""): [""has_topic""],
  (""ANSWER"", ""C""): [""has_topic""]
}"
4082,"Can you find other papers that explore the analog performance aspects of tunnel field-effect transistors and have either cited or been referenced by the study titled ""Impact of the NW-TFET Diameter on the Efficiency and the Intrinsic Voltage Gain From a Conduction Regime Perspective""?","{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""Impact of the NW-TFET Diameter on the Efficiency and the Intrinsic Voltage Gain From a Conduction Regime Perspective""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""tunnel field-effect transistors""},
    ""semantic"": [""analog performance aspects""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""explore the analog performance aspects of tunnel field-effect transistors"", ""cited or been referenced by the study""],
    ""constant"": false
  }
}","{
(""A"", ""B""): [""has_topic""],
(""A"", ""ANSWER""): [""cites""],
(""ANSWER"", ""B""): [""has_topic""],
(""A"", ""ANSWER""): [""cites""]
}"
12107,"Show me articles on Arxiv related to the Mass-Luminosity relationship, focusing on studies that estimate stellar mass and age.","{
  ""A"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""Mass-Luminosity relationship""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""Arxiv""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""articles"", ""studies that estimate stellar mass and age""],
    ""constant"": false
  }
}","{
(""C"", ""B""): [""affiliated_with""],
(""C"", ""ANSWER""): [""writes""],
(""ANSWER"", ""A""): [""has_topic""],
(""B"", ""ANSWER""): []
}"
4648,"Are there any research papers from Kasetsart University on graphene plasmons, specifically tuning their infrared emission in the context of Graphene nanoribbons?","{
  ""A"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""Kasetsart University""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""graphene plasmons""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""Graphene nanoribbons""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""research papers"", ""tuning their infrared emission""],
    ""constant"": false
  }
}","{
  (""A"", ""ANSWER""): [""affiliated_with""],
  (""ANSWER"", ""B""): [""has_topic""],
  (""ANSWER"", ""C""): [""has_topic""]
}"
6795,"Could you search for the papers discussing the effects of interface width that were referenced in the study ""Effect of viscosity and shear flow on the nonlinear two fluid interfacial structures""?","{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""Effect of viscosity and shear flow on the nonlinear two fluid interfacial structures""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {},
    ""semantic"": [""interface width"", ""nonlinear two fluid interfacial structures""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""effects of interface width"", ""referenced in the study""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""cites""],
(""A"", ""B""): [""has_topic""],
(""ANSWER"", ""B""): [""has_topic""]
}"
4758,"Which publications examining the regulation of droplet evaporation have been referenced in the study titled ""Influence of Bond Number on Behaviors of Liquid Drops Deposited onto Solid Substrates""?","{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""Influence of Bond Number on Behaviors of Liquid Drops Deposited onto Solid Substrates""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""regulation of droplet evaporation""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""publications examining the regulation of droplet evaporation"", ""referenced in the study""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""cites""],
(""ANSWER"", ""B""): [""has_topic""]
}"
4274,"What are the papers that explore solutions to naturalness without involving weak-scale dynamics and have either cited the paper ""Solving the Hierarchy Problem Discretely"" or have been cited by it?","{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""Solving the Hierarchy Problem Discretely""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""explore solutions to naturalness"", ""without involving weak-scale dynamics""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""cited by Solving the Hierarchy Problem Discretely"", ""cite Solving the Hierarchy Problem Discretely""],
    ""constant"": false
  }
}","{
(""A"", ""B""): [""cites"", ""has_topic""],
(""A"", ""ANSWER""): [""cites""],
(""B"", ""ANSWER""): [""cites"", ""has_topic""]
}"
12327,Looking for papers affiliated with Barry University discussing the influence of axion emission on massive stellar explosions within the realm of Neutrino detectors.,"{
  ""A"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""Barry University""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""Neutrino detectors""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""axion emission""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""influence of axion emission on massive stellar explosions""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""affiliated_with""],
(""ANSWER"", ""B""): [""has_topic""],
(""ANSWER"", ""C""): [""has_topic""]
}"
3875,"Could you find 2014 or older papers in the Snowball Earth field, focusing on high obliquity climate discussions and how orbital variations might have influenced glaciation during those times?","{
  ""A"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""Snowball Earth""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""2014 or older"", ""high obliquity climate discussions"", ""orbital variations"", ""glaciation""],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""Snowball Earth field"", ""high obliquity climate discussions"", ""orbital variations"", ""glaciation"", ""2014 or older""],
    ""constant"": false
  }
}","{
(""C"", ""B""): [""writes""],
(""C"", ""ANSWER""): [""writes""],
(""B"", ""A""): [""has_topic""],
(""ANSWER"", ""A""): [""has_topic""]
}"
9682,"Can you find research papers that probe into the mesophase behavior of homologous series of substituted phenyl azobenzoate compounds and are referenced in the study titled ""Effect of lateral bromo substituent on the phase behavior of four-ring azo/ester/azo liquid crystalline materials""?","{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""Effect of lateral bromo substituent on the phase behavior of four-ring azo/ester/azo liquid crystalline materials""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""mesophase behavior""},
    ""semantic"": [""homologous series of substituted phenyl azobenzoate compounds""],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""research papers"", ""probe into the mesophase behavior"", ""homologous series of substituted phenyl azobenzoate compounds"", ""referenced in the study""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""cites""],
(""C"", ""A""): [""writes""],
(""C"", ""ANSWER""): [""writes""],
(""ANSWER"", ""B""): [""has_topic""]
}"
5360,Are there any Physics papers related to PGi that improve emission power?,"{
  ""A"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""Physics""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""related to PGi"", ""improve emission power""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""Physics papers"", ""related to PGi"", ""improve emission power""],
    ""constant"": false
  }
}","{
(""A"", ""B""): [""has_topic""],
(""A"", ""ANSWER""): [""has_topic""]
}"
